"Date","Prices.USD."
2021-02-02,0.0204264218512275
2021-02-03,0.00687964921003931
2021-02-04,-0.00677057527098129
2021-02-05,0.019245966178522
2021-02-08,0.000204141773602898
2021-02-09,0.00530157940442616
2021-02-10,-0.00264418180620912
2021-02-11,0.000477633290933702
2021-02-12,0.00475585828743447
2021-02-15,-1.54875021507984e-05
2021-02-16,0.00954077174596008
2021-02-17,-0.00314061516743785
2021-02-18,-0.014836437989225
2021-02-19,0.0026663756979774
2021-02-22,-0.0543689553350786
2021-02-23,0.0261230516445147
2021-02-24,0.00691006714795978
2021-02-25,-0.0461854394194752
2021-02-26,-0.0197230709735255
2021-03-01,0.00961073812273056
2021-03-02,0.0118278499409589
2021-03-03,-0.00233023605147125
2021-03-04,-0.0100286157227892
2021-03-05,0.0114058403619863
2021-03-08,-0.0389768890249263
2021-03-09,0.0145108797088726
2021-03-10,0.0287253243317657
2021-03-11,0.0330427680886533
2021-03-12,-0.0132253790211843
2021-03-15,-0.00560837752050497
2021-03-16,-0.00526960368364887
2021-03-17,0.0138447541989459
2021-03-18,-0.012299124321811
2021-03-19,0.00979756296030948
2021-03-22,-0.00718936862501512
2021-03-23,-0.0227702400300387
2021-03-24,-0.0151054120209471
2021-03-25,0.00526281324840489
2021-03-26,0.00571426346925747
2021-03-29,-0.00114096145537418
2021-03-30,0.0108183850665251
2021-03-31,0.00956736992609581
2021-04-01,-0.00955348761515112
2021-04-05,0.0209235312074496
2021-04-06,0.00652939785410495
2021-04-07,-0.0038163143642807
2021-04-08,0.0161806056940554
2021-04-09,-0.0172196227568973
2021-04-12,-0.00393609772456465
2021-04-13,0.00405642899569009
2021-04-14,0.0176853822163984
2021-04-15,0.00796680792673693
2021-04-16,0.00620945229700015
2021-04-19,-0.00191197787423008
2021-04-20,-0.0102817137070861
2021-04-21,0.00358435653860062
2021-04-22,0.00241734017387535
2021-04-23,0.00342164583970312
2021-04-26,0.0077936520181689
2021-04-27,-0.00830925277514166
2021-04-28,0.0185244324008249
2021-04-29,-0.00933611596403222
2021-04-30,-0.0285773719122611
2021-05-03,0.00599608099657373
2021-05-04,-0.00937484920477499
2021-05-05,0.0186224093119007
2021-05-06,0.0202872904230029
2021-05-07,0.0218388262651354
2021-05-10,0.00603292794032501
2021-05-11,0.0037546161853001
2021-05-12,-0.0336912694040466
2021-05-13,0.00401113795619174
2021-05-14,0.0199581277819558
2021-05-17,-0.000198924885854098
2021-05-18,0.00311563838005941
2021-05-19,-0.0175342122393055
2021-05-20,0.00693206328853186
2021-05-21,-0.0101053478674221
2021-05-24,0.00376870144265701
2021-05-25,-0.014099538642723
2021-05-26,0.0139549226422037
2021-05-27,0.0128807115805742
2021-05-28,0.0205534753403828
2021-05-31,0.00453562387960921
2021-06-01,0.0207331345511658
2021-06-02,0.0208018473118809
2021-06-03,-0.00904098509967782
2021-06-04,0.0141666141507912
2021-06-07,0.00360920751399013
2021-06-08,-0.00576998409505585
2021-06-09,-0.00460515774942999
2021-06-10,0.000160079267375216
2021-06-11,-0.00435408224632888
2021-06-14,0.00596802024893711
2021-06-15,-0.00105463247400089
2021-06-16,-0.012306711465066
2021-06-17,-0.00843166573770909
2021-06-18,-0.0044737303855083
2021-06-21,0.0129269700378558
2021-06-22,0.0067765314804486
2021-06-23,0.00334139770466563
2021-06-24,0.0170035257463709
2021-06-25,-0.0148133404069693
2021-06-28,-0.00137278765491083
2021-06-29,0.000188667112822564
2021-06-30,-0.00724724151019701
2021-07-01,-0.0180347070428002
2021-07-02,0.0119024499425492
2021-07-05,-0.00250404967387824
2021-07-06,-0.0359629374261175
2021-07-07,0.00354752367180494
2021-07-08,-0.0152004179420001
2021-07-09,0.0128732049275612
2021-07-12,0.0111679788450758
2021-07-13,-0.00396614698011249
2021-07-14,0.0110804647240982
2021-07-15,-0.00653745052544146
2021-07-16,-0.010555918781235
2021-07-19,-0.0317725687950697
2021-07-20,0.0125787631933633
2021-07-21,0.0162968700198826
2021-07-22,-0.00266753033738426
2021-07-23,-0.00521498089983546
2021-07-26,0.013669567440304
2021-07-27,-0.00684249910079765
2021-07-28,0.0228081364649483
2021-07-29,0.00665513383737099
2021-07-30,-0.045892757224302
2021-08-02,0.0047510013950502
2021-08-03,0.00966780296566422
2021-08-04,-0.0135317795029389
2021-08-05,0.00161690701060663
2021-08-06,0.000882446057190292
2021-08-09,-0.00300251584307692
2021-08-10,0.00600208091419247
2021-08-11,0.00379406371811991
2021-08-12,-0.0128561879372924
2021-08-13,0.00634498405670775
2021-08-16,-0.0187650348484015
2021-08-17,-0.0121920481854019
2021-08-18,-0.017816808016282
2021-08-19,-0.0172263948622707
2021-08-20,0.00503748350665506
2021-08-23,0.00631446739206004
2021-08-24,0.0298827359099205
2021-08-25,0.00955307324513316
2021-08-26,-0.0192548903098755
2021-08-27,0.0242368996595463
2021-08-30,-0.00367195569496364
2021-08-31,0.000447661901347544
2021-09-01,-0.00401403322805721
2021-09-02,-0.0156698760152334
2021-09-03,-0.0020886911828038
2021-09-06,0.0056105133876036
2021-09-07,-0.00446680872823873
2021-09-08,-0.0442372035089507
2021-09-09,0.01493875968173
2021-09-10,-0.00233541200191994
2021-09-13,0.0125017342561968
2021-09-14,-0.00800503728578921
2021-09-15,0.000395681080652636
2021-09-16,-0.0122354815388304
2021-09-17,-0.0213368797603664
2021-09-20,-0.0294181020220606
2021-09-21,0.0116213942793266
2021-09-22,0.0183141383416594
2021-09-23,-0.00359447738941815
2021-09-24,-0.0138238566078693
2021-09-27,0.00351598491950894
2021-09-28,-0.0334633238870319
2021-09-29,0.00210492413279101
2021-09-30,-0.00112824026562547
2021-10-01,0.0205012737472929
2021-10-04,-0.0214751544130179
2021-10-05,-0.00385959134458141
2021-10-06,-0.00158084492673343
2021-10-07,0.000140904924955613
2021-10-08,0.00299427460834706
2021-10-11,-0.00744358246778348
2021-10-12,0.00348568767192442
2021-10-13,0.00849366897360255
2021-10-14,0.000993645974454785
2021-10-15,0.0253208704218803
2021-10-18,-0.00834892337916476
2021-10-19,-0.0235099396440093
2021-10-20,0.00808332101224457
2021-10-21,-0.0299583099439403
2021-10-22,-0.00632224907552175
2021-10-25,0.0271728939947186
2021-10-26,-0.00837323068762768
2021-10-27,-0.0139681247018826
2021-10-28,-0.00849296474423672
2021-10-29,-0.0243953574250176
2021-11-01,0.0115336542818351
2021-11-02,-0.0107693619848977
2021-11-03,0.0112668218799332
2021-11-04,-0.0185018377274895
2021-11-05,0.0127725110981053
2021-11-08,0.00559996514569167
2021-11-09,0.0070847658582755
2021-11-10,-0.00676302675117296
2021-11-11,0.0199146555407836
2021-11-12,-0.00914068313574817
2021-11-15,-0.002984857673966
2021-11-16,-0.019184396131865
2021-11-17,-0.0205637562148604
2021-11-18,-0.0181213406987906
2021-11-19,-0.00188837699377658
2021-11-22,0.00421727547094725
2021-11-23,0.0117810219928646
2021-11-24,0.00150688435596552
2021-11-25,-0.000207720864231761
2021-11-26,-0.0288564995887455
2021-11-29,0.00429605216220369
2021-11-30,-0.00615632235760249
2021-12-01,-0.0114139417952888
2021-12-02,0.0288295873113135
2021-12-03,-0.00663343910841601
2021-12-06,0.0123420910506111
2021-12-07,0.019392871631559
2021-12-08,0.0092500056454245
2021-12-09,-0.0143904256191199
2021-12-10,0.00313701139922368
2021-12-13,-0.0198354706088829
2021-12-14,-0.00595814793366572
2021-12-15,0.00519840290789303
2021-12-16,0.0169617623443241
2021-12-17,-0.00274235874901035
2021-12-20,-0.0315610568258185
2021-12-21,0.00743816265666658
2021-12-22,0.00908646642445827
2021-12-23,0.00291358344579357
2021-12-24,0.00158062220573569
2021-12-27,0.0110230508902893
2021-12-28,-0.00592842699640688
2021-12-29,-0.0123206724868313
2021-12-30,0.0209300835920205
2021-12-31,-0.00206409401669188
2022-01-03,-0.00638828471722502
2022-01-04,-0.004976049155262
2022-01-05,-0.0147052808262574
2022-01-06,0.0117497315818069
2022-01-07,0.0195373704778696
2022-01-10,-0.0117622424413806
2022-01-11,0.029675796570767
2022-01-12,0.0242467185237711
2022-01-13,0.00137242110640052
2022-01-14,0.00850735782753204
2022-01-17,0.000349026276339429
2022-01-18,-0.0103252608833911
2022-01-19,0.0145937768917703
2022-01-20,0.00171395454648788
2022-01-21,-0.00707812887979458
2022-01-24,-0.0146816185940091
2022-01-25,0.0185436048469933
2022-01-26,0.00601498719636612
2022-01-27,0.00361956440822659
2022-01-28,-0.00230182303416876
2022-01-31,0.0124970589481574
2022-02-01,0.0202763036981343
2022-02-02,-0.0106301921064176
2022-02-03,-0.0146793454704318
2022-02-04,0.00339288873297167
2022-02-07,0.0083630147335711
2022-02-08,0.00900162511811526
2022-02-09,0.00746619704720714
2022-02-10,0.00562257432597607
2022-02-11,0.0103041269171797
2022-02-14,-0.00337828908668208
2022-02-15,0.0147587910869841
2022-02-16,0.0118716402690559
2022-02-17,-0.0289046419158463
2022-02-18,-0.000918823170897029
2022-02-21,-0.00442565293928948
2022-02-22,0.014367695646791
2022-02-23,0.000846068142395132
2022-02-24,-0.0227332325049028
2022-02-25,0.0205895416191819
2022-02-28,0.0105766443328667
2022-03-01,0.000665272895248484
2022-03-02,0.0138467001879558
2022-03-03,0.0162692839538671
2022-03-04,-0.010007121737824
2022-03-07,-0.0305746878558127
2022-03-08,0.00785508264406349
2022-03-09,0.0187391177660958
2022-03-10,-0.000396913666435957
2022-03-11,-0.015881980140948
2022-03-14,-0.0250000776060817
2022-03-15,-0.0106757261839128
2022-03-16,0.02565902285913
2022-03-17,0.0262859759762206
2022-03-18,0.0236177814341556
2022-03-21,0.0215751785266082
2022-03-22,0.00608391565473826
2022-03-23,0.0123974269257331
2022-03-24,0.0161194919774081
2022-03-25,0.00603101973308035
2022-03-28,-0.00732719029059653
2022-03-29,0.0140515081940713
2022-03-30,-0.00176118128625618
2022-03-31,0.00526607989419431
2022-04-01,0.0212691137373532
2022-04-04,0.00405419637713961
2022-04-05,-0.029905763933338
2022-04-06,-0.010252050426854
2022-04-07,0.00235139816756486
2022-04-08,-0.00513792730752166
2022-04-11,-0.00407212404049312
2022-04-12,-0.00529915386048679
2022-04-13,0.00552753195057959
2022-04-14,-0.0228224548550767
2022-04-18,0.00338485863063926
2022-04-19,-0.00483461784453159
2022-04-20,-0.0014737285410325
2022-04-21,-0.0273950804332042
2022-04-22,-0.0341811008977898
2022-04-25,-0.0205398057926789
2022-04-26,-0.0352564907724567
2022-04-27,0.0109590788111149
2022-04-28,0.0079915862376076
2022-04-29,-0.0159159242832201
2022-05-02,-0.0228891144978734
2022-05-03,0.0132609491879407
2022-05-04,0.0249056640992757
2022-05-05,-0.0397299943680352
2022-05-06,-0.0094624667782675
2022-05-09,-0.0374596104119778
2022-05-10,0.00358187239174263
2022-05-11,0.0136327326350305
2022-05-12,0.00843997036245909
2022-05-13,0.026136551549871
2022-05-16,0.0143456729900501
2022-05-17,0.0262504377596359
2022-05-18,-0.0283723934610601
2022-05-19,0.023056716074387
2022-05-20,0.0177938598412812
2022-05-23,0.0252924442684341
2022-05-24,-0.017706700245334
2022-05-25,0.00502923945274886
2022-05-26,0.0193844974543904
2022-05-27,0.0108159238834748
2022-05-30,-0.00452000458287288
2022-05-31,-0.00872535894823728
2022-06-01,-0.00737513185203192
2022-06-02,0.0110319265840301
2022-06-03,-0.00562135717583684
2022-06-06,-0.011030563966316
2022-06-07,-0.0058177506047084
2022-06-08,-0.0203878165979104
2022-06-09,-0.0265238559422654
2022-06-10,-0.0264921693861647
2022-06-13,-0.043123247732609
2022-06-14,-0.00602995908449238
2022-06-15,0.0201634930490934
2022-06-16,-0.0319661607361457
2022-06-17,-0.0119537633509513
2022-06-20,-0.00236901004529316
2022-06-21,0.0050064606812274
2022-06-22,-0.0150579168868415
2022-06-23,-0.0241300608698641
2022-06-24,0.0123147888753474
2022-06-27,0.0238195708141202
2022-06-28,-0.00635703010398619
2022-06-29,-0.00145307137986866
2022-06-30,-0.0177914814682774
2022-07-01,-0.00589234494518448
2022-07-04,-0.000363714254515032
2022-07-05,-0.0197066940944033
2022-07-06,-0.00821590448271597
2022-07-07,0.0293293963835774
2022-07-08,0.00417574107024538
2022-07-11,-0.0355377071628034
2022-07-12,-0.00856367236716854
2022-07-13,0.00660686239267711
2022-07-14,-0.0331677199215353
2022-07-15,0.0202743907952991
2022-07-18,0.0059679353903574
2022-07-19,0.0150059293099105
2022-07-20,-0.00665637014592129
2022-07-21,0.00338174154383547
2022-07-22,-0.0042331749210927
2022-07-25,0.0307758908975019
2022-07-26,-0.0044360038804328
2022-07-27,0.0232705807971653
2022-07-28,0.0267124511743885
2022-07-29,0.00378462736004631
2022-08-01,-0.0133353861929544
2022-08-02,-0.0121972834525559
2022-08-03,0.00272286057971466
2022-08-04,0.0198705872900231
2022-08-05,0.0116578418130004
2022-08-08,0.0308918486376097
2022-08-09,0.00175466886984149
2022-08-10,0.022795763610784
2022-08-11,-0.00456384750260491
2022-08-12,0.000913002205919781
2022-08-15,-4.31204945641718e-05
2022-08-16,-0.00441806342514522
2022-08-17,-0.00674899580455418
2022-08-18,-0.00733889793621484
2022-08-19,-0.0229641711952223
2022-08-22,-0.00340962940532635
2022-08-23,0.0305094344997567
2022-08-24,-0.00349528511972324
2022-08-25,0.00944162714023572
2022-08-26,-0.00537792937527453
2022-08-29,0.000391247158649747
2022-08-30,-0.0289844890618348
2022-08-31,-0.021260414635062
2022-09-01,-0.00020231880572191
2022-09-02,0.0194902577636508
2022-09-05,0.00352918341860792
2022-09-06,-0.0215161287375183
2022-09-07,0.00765305546510237
2022-09-08,0.00521462400300105
2022-09-09,0.0285750893932654
2022-09-12,0.0175726108779683
2022-09-13,-0.0374796162777756
2022-09-14,0.00129845884346231
2022-09-15,-0.0137684912708485
2022-09-16,-0.0069040824912408
2022-09-19,0.0309284167665213
2022-09-20,0.00425577386437953
2022-09-21,-0.00897234728958001
2022-09-22,0.0154860748570106
2022-09-23,-0.0462204116532419
2022-09-26,-0.0396328302587222
2022-09-27,0.00192552125621609
2022-09-28,0.0110126446701308
2022-09-29,-0.0116255095553466
2022-09-30,0.0121974534194644
2022-10-03,0.0742755513333526
2022-10-04,0.00997148246887409
2022-10-05,0.00150906462580486
2022-10-06,0.000927251675887312
2022-10-07,-0.0117861025517694
2022-10-10,-0.00439688953804912
2022-10-11,-0.0156663246463731
2022-10-12,-0.00948461718905929
2022-10-13,0.00871442341486279
2022-10-14,-0.0273190210451222
2022-10-17,0.0183643042155188
2022-10-18,0.0172726770434501
2022-10-19,0.00146202573427096
2022-10-20,0.0162030273988833
2022-10-21,0.0349243866949795
2022-10-24,-0.0495807817764058
2022-10-25,0.00112358117138739
2022-10-26,-0.010552131599553
2022-10-27,0.012406035946576
2022-10-28,-0.00412863228143206
2022-10-31,0.0197614029873431
2022-11-01,0.0194581478564306
2022-11-02,-0.0182652830975776
2022-11-03,0.0132468017317128
2022-11-04,0.0261624403295537
2022-11-07,-0.031252321536323
2022-11-08,0.0116307162910074
2022-11-09,-0.030501450845361
2022-11-10,-0.0314213563987725
2022-11-11,0.0252083461015459
2022-11-14,0.0049147835766627
2022-11-15,0.00189493416222958
2022-11-16,-0.0288801005269058
2022-11-17,-0.0100572155538703
2022-11-18,-0.00186299493222447
2022-11-21,0.0102273516211017
2022-11-22,-0.0171458384511654
2022-11-23,0.00459174677701241
2022-11-24,0.00895662563338745
2022-11-25,-0.0118078645322582
2022-11-28,-0.00430969334201131
2022-11-29,0.0241640044081778
2022-11-30,0.0333012738899827
2022-12-01,-0.01085098550344
2022-12-02,-0.000698761226942509
2022-12-05,-0.0323153245442097
2022-12-06,0.010062022748664
2022-12-07,-0.00616634608678695
2022-12-08,-0.009670523405714
2022-12-09,-0.00638089257807889
2022-12-12,-0.0229554560762207
2022-12-13,-0.00872874210808644
2022-12-14,-0.00674400914829559
2022-12-15,-0.0108201879516566
2022-12-16,-0.00314310736726392
2022-12-19,0.0159035329547105
2022-12-20,0.0243874971838604
2022-12-21,0.00913954130238199
2022-12-22,0.000392651352252918
2022-12-23,0.02169952380351
2022-12-26,-0.00635099250517773
2022-12-27,-0.0163831698544239
2022-12-28,0.0066266076462222
2022-12-29,-0.00399110906270811
2022-12-30,-0.00536369814117759
2023-01-02,-0.00826604567987116
2023-01-03,-0.0405603342453629
2023-01-04,0.0165384230742848
2023-01-05,0.0286243496829892
2023-01-06,0.0305417514347319
2023-01-09,0.00137154978797688
2023-01-10,0.0180955426664877
2023-01-11,0.0189895550443444
2023-01-12,0.0143243587303054
2023-01-13,-0.00149937205040712
2023-01-16,-0.00609271270683892
2023-01-17,0.00531838358418408
2023-01-18,-0.00822361230994578
2023-01-19,0.00397153484829377
2023-01-20,0.000460507393640511
2023-01-23,0.00424499562749342
2023-01-24,0.0147704221567714
2023-01-25,0.0137991415420179
2023-01-26,0.00401605014225143
2023-01-27,-0.0183313833294514
2023-01-30,-0.00398889811020436
2023-01-31,0.0121050218843061
2023-02-01,-0.00177336618373652
2023-02-02,-0.0191441621175342
2023-02-03,-0.0231699618336386
2023-02-06,-0.0049065019652364
2023-02-07,-0.00857314430978456
2023-02-08,0.010837970353011
2023-02-09,-0.0168525999366958
2023-02-10,0.0053982789510309
2023-02-13,0.0165492045212938
2023-02-14,-0.00650198274028729
2023-02-15,0.0102056534367476
2023-02-16,0.00683989006544311
2023-02-17,-0.00276550217939403
2023-02-20,-0.00077401127072357
2023-02-21,-0.0108405774355152
2023-02-22,-0.00441571318079675
2023-02-23,0.00875028453314392
2023-02-24,-0.0256273415710718
2023-02-27,0.00382132899321536
2023-02-28,-0.00596334474997278
2023-03-01,0.0181327500309873
2023-03-02,-0.015007177240271
2023-03-03,0.0133741702617708
2023-03-06,0.00518307337555974
2023-03-07,-0.018763632824683
2023-03-08,0.024220737862586
2023-03-09,-0.0171042605407282
2023-03-10,-0.0228130581808539
2023-03-13,-0.0174223652396098
2023-03-14,-0.000390954602157486
2023-03-15,-0.0244093731814557
2023-03-16,0.0185009870329138
2023-03-17,-0.0189222853285667
2023-03-20,-0.00179755971768341
2023-03-21,0.0134442262858887
2023-03-22,-0.00599274314359005
2023-03-23,-0.0173073992544486
2023-03-24,0.00743428631043059
2023-03-27,0.0141720734866173
2023-03-28,0.0168788843806801
2023-03-29,0.0175303488842477
2023-03-30,0.0154727593400825
2023-03-31,-0.00704559488986761
2023-04-03,-0.00363437476238798
2023-04-04,-0.00556117882905554
2023-04-05,-0.00690307170197429
2023-04-06,-0.00348044053292257
2023-04-10,0.0103733605956117
2023-04-11,0.0396702497157603
2023-04-12,0.0106016526723504
2023-04-13,0.00440275256329076
2023-04-14,0.00155101343142333
2023-04-17,-0.00169562460818967
2023-04-18,0.000703760727696682
2023-04-19,-0.0285481356221078
2023-04-20,0.00339182664558474
2023-04-21,-0.0114517426643753
2023-04-24,0.0078425288315353
2023-04-25,-0.0116743876500685
2023-04-26,-0.00700584498256856
2023-04-27,0.015324590012802
2023-04-28,0.000526744117818892
2023-05-01,-0.00327397228689358
2023-05-02,-0.0199625592690252
2023-05-03,0.0040994027769658
2023-05-04,-0.000787591198030676
2023-05-05,0.0326360796321003
2023-05-08,0.00214066655214412
2023-05-09,0.011309005896477
2023-05-10,0.0066082274766785
2023-05-11,-0.0015113328023098
2023-05-12,0.00485029674120624
2023-05-15,0.0128697560306012
2023-05-16,-0.0138189417267965
2023-05-17,0.00655127252879168
2023-05-18,-0.00385013878321399
2023-05-19,-0.0075180886977007
2023-05-22,-0.00751952083012758
2023-05-23,-0.00281359670057385
2023-05-24,0.00104479452757928
2023-05-25,-0.00178356665301643
2023-05-26,0.0129117544182479
2023-05-29,-0.00198968577226283
2023-05-30,-0.0206129033624805
2023-05-31,-0.0126957267884079
2023-06-01,0.0249824534488951
2023-06-02,0.0235636997107555
2023-06-05,0.00696355227032636
2023-06-06,0.0194235247005949
2023-06-07,0.00518331067274342
2023-06-08,0.00338291663913476
2023-06-09,0.0152977944655108
2023-06-12,-0.00133658141107845
2023-06-13,-0.00330422912958622
2023-06-14,0.0219455668647212
2023-06-15,0.00350379949639129
2023-06-16,-0.00398372718757295
2023-06-19,0.00479917541200265
2023-06-20,-0.00364046491149211
2023-06-21,0.00999559582363769
2023-06-22,-0.0129317698206506
2023-06-23,-0.00920629444702553
2023-06-26,0.00227721710371504
2023-06-27,0.000729130474845966
2023-06-28,-0.0146577813599016
2023-06-29,0.00945782710933169
2023-06-30,0.00190925167748207
2023-07-03,0.0137926334568831
2023-07-04,-0.0059026346026883
2023-07-05,-0.00391336440989925
2023-07-06,-0.0289378095339028
2023-07-07,0.0205754096667594
2023-07-10,-0.00789379448479793
2023-07-11,0.00535172531169365
2023-07-12,0.00717615782953835
2023-07-13,0.0151247276591164
2023-07-14,-0.0105600911584414
2023-07-17,0.00226166177821802
2023-07-18,-5.03034479793464e-05
2023-07-19,0.00308734490785517
2023-07-20,-0.00118946182139173
2023-07-21,0.0122365012325158
2023-07-24,0.0110130965784958
2023-07-25,0.00817997339106053
2023-07-26,0.00610946666741813
2023-07-27,-0.0192698913160248
2023-07-28,0.00819536784205183
2023-07-31,0.00991602133542297
2023-08-01,-0.0186560462132677
2023-08-02,-0.0141775186833451
2023-08-03,-0.0148511190053291
2023-08-04,0.000583558291496536
2023-08-07,-0.00284629974805633
2023-08-08,-0.00498318190740382
2023-08-09,0.00056979675525887
2023-08-10,-0.000791075965883622
2023-08-11,-0.0108134518088468
2023-08-14,-0.016301161574156
2023-08-15,-0.00731056972496696
2023-08-16,-0.000855564919877424
2023-08-17,-0.00887890819887432
2023-08-18,0.00405603363484114
2023-08-21,-0.00345219741087882
2023-08-22,0.0104587484356903
2023-08-23,0.0279857932037101
2023-08-24,-0.0169517448265067
2023-08-25,-0.00432282090715469
2023-08-28,0.00905125795918166
2023-08-29,0.0134250841421599
2023-08-30,-0.00595666795821597
2023-08-31,-0.0305723623683132
2023-09-01,0.016470615379114
2023-09-04,-0.00332112489669428
2023-09-05,-0.0156935542963773
2023-09-06,-0.00741062155875999
2023-09-07,-0.0138185441165664
2023-09-08,0.00331489968394666
2023-09-11,0.0210638189050327
2023-09-12,-0.000635260985806071
2023-09-13,0.00668884760002015
2023-09-14,0.0147181101573778
2023-09-15,-0.0058721501293924
2023-09-18,0.00132774308389045
2023-09-19,-0.00103279250843241
2023-09-20,0.00282237134179936
2023-09-21,-0.0293352305323651
2023-09-22,-0.00202857014820506
2023-09-25,-0.00964949814365373
2023-09-26,-0.0174497754859704
2023-09-27,-0.00218598975349665
2023-09-28,0.0132731371269401
2023-09-29,0.00638030926764549
2023-10-02,-0.0174503853720863
2023-10-03,-0.0322113555170834
2023-10-04,0.00317717952468239
2023-10-05,-0.0100267412017015
2023-10-06,0.0115812629665932
2023-10-09,0.00289458409170535
2023-10-10,0.0273543227506236
2023-10-11,0.00676776711767086
2023-10-12,-0.0127013430356502
2023-10-13,-0.00516037367037719
2023-10-16,0.0178027326015099
2023-10-17,-0.00240346315491441
2023-10-18,-0.0177759392910229
2023-10-19,-0.00174790568336008
2023-10-20,-0.00848195527707124
2023-10-23,-0.00610607231413312
2023-10-24,0.0110363424340562
2023-10-25,-0.00597883454205644
2023-10-26,0.0156442917784718
2023-10-27,-0.00577329316560587
2023-10-30,-0.00333116291334773
2023-10-31,0.000509642332191255
2023-11-01,0.0249381594060056
2023-11-02,0.0162850535838805
2023-11-03,0.0240742831354865
2023-11-06,-0.0012103036439946
2023-11-07,0.00218872605566406
2023-11-08,-0.0102451194370746
2023-11-09,-0.00707044952514107
2023-11-10,0.0174821624505734
2023-11-13,-0.0041455864107503
2023-11-14,0.0377728447162939
2023-11-15,-0.00101053816288382
2023-11-16,0.000225096516351889
2023-11-17,0.0035852294413809
2023-11-20,0.0146994783009637
2023-11-21,-0.00882380592073578
2023-11-22,-0.00764574703857318
2023-11-23,0.00375821147899663
2023-11-24,-0.00351175559530042
2023-11-27,-0.00935328518556916
2023-11-28,0.0120724799850873
2023-11-29,-0.00578517136718553
2023-11-30,0.00807935655742326
2023-12-01,0.0150078561865252
2023-12-04,-0.0219264431873885
2023-12-05,0.00432947432153713
2023-12-06,-0.00419119964794473
2023-12-07,0.00325723042938381
2023-12-08,0.00693371889970091
2023-12-11,-0.0038887473826959
2023-12-12,-0.00551562828562685
2023-12-13,0.0286183889578659
2023-12-14,0.0184777977103573
2023-12-15,-0.00575640337721311
2023-12-18,0.0141981635504875
2023-12-19,0.00859933968253851
2023-12-20,-0.0195350990478652
2023-12-21,0.017153308581004
2023-12-22,0.00219476521380741
2023-12-26,0.0141499230088693
2023-12-27,0.00099975097246591
2023-12-28,-0.00487890123040096
2023-12-29,-0.00299154209947688
2024-01-02,-0.0143465179586134
2024-01-03,-0.00433866709686708
2024-01-04,-0.00749010443255732
2024-01-05,0.0141384481252571
2024-01-08,0.00225742094287734
2024-01-09,-0.0193560348951019
2024-01-10,0.000299909503134358
2024-01-11,0.00469871461563115
2024-01-12,0.00453562475721298
2024-01-15,-0.000108334714719768
2024-01-16,-0.0232984885393124
2024-01-17,-0.00761808609715136
2024-01-18,-0.00188911678468334
2024-01-19,0.00417887088849084
2024-01-22,-0.0170139586456697
2024-01-23,0.0139249619921761
2024-01-24,0.000965877373014293
2024-01-25,0.00963386319923138
2024-01-26,0.010529877145218
2024-01-29,-0.00577066637637174
2024-01-30,-0.00523207032812039
